transaction_id,date_time,payment_method,product_id,product_name,product_description,product_category,unit_price,quantity,discount,store_id,store_city,store_address,store_postalcode,transaction_type
1651,2024-10-31 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,0,5,Liege,Place Saint-Lambert 27,4000,sell
914,2024-11-26 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,1,0,5,Liege,Place Saint-Lambert 27,4000,sell
1652,2024-10-27 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,3,5,3,Gent,Korenmarkt 14,9000,sell
460,2024-11-29 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,15,4,Antwerp,Meir 78,2000,sell
1113,2024-10-16 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,0,3,Gent,Korenmarkt 14,9000,sell
820,2024-11-17 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,20,4,Antwerp,Meir 78,2000,sell
892,2024-12-02 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,10,1,Bruxelles,Rue de la Loi 155,1000,sell
1046,2024-10-25 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,5,5,1,Bruxelles,Rue de la Loi 155,1000,sell
505,2024-11-09 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,20,5,Liege,Place Saint-Lambert 27,4000,sell
1252,2024-11-12 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,3,10,4,Antwerp,Meir 78,2000,sell
625,2024-10-07 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,15,4,Antwerp,Meir 78,2000,sell
383,2024-11-15 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,5,5,Liege,Place Saint-Lambert 27,4000,sell
1134,2024-11-03 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,4,15,3,Gent,Korenmarkt 14,9000,sell
160,2024-11-26 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,3,0,4,Antwerp,Meir 78,2000,sell
330,2024-11-28 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,1,10,2,Brugges,Markt 1,8000,sell
1196,2024-12-02 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,5,5,5,Liege,Place Saint-Lambert 27,4000,sell
1168,2024-11-14 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,15,2,Brugges,Markt 1,8000,sell
38,2024-11-07 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,0,1,Bruxelles,Rue de la Loi 155,1000,sell
194,2024-10-29 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,1,20,4,Antwerp,Meir 78,2000,sell
1170,2024-11-25 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,5,4,Antwerp,Meir 78,2000,sell
427,2024-12-06 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,5,15,1,Bruxelles,Rue de la Loi 155,1000,sell
373,2024-10-23 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,2,5,3,Gent,Korenmarkt 14,9000,sell
721,2024-11-15 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,3,15,3,Gent,Korenmarkt 14,9000,sell
705,2024-10-12 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,5,20,3,Gent,Korenmarkt 14,9000,sell
1382,2024-12-02 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,20,2,Brugges,Markt 1,8000,sell
886,2024-10-09 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,3,20,1,Bruxelles,Rue de la Loi 155,1000,sell
912,2024-10-24 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,5,5,Liege,Place Saint-Lambert 27,4000,sell
271,2024-11-02 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,2,20,3,Gent,Korenmarkt 14,9000,sell
94,2024-10-16 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,2,5,1,Bruxelles,Rue de la Loi 155,1000,sell
1371,2024-11-01 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,10,3,Gent,Korenmarkt 14,9000,sell
1652,2024-12-02 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,15,5,Liege,Place Saint-Lambert 27,4000,sell
1506,2024-10-16 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,0,3,Gent,Korenmarkt 14,9000,sell
687,2024-10-23 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,3,10,1,Bruxelles,Rue de la Loi 155,1000,sell
1062,2024-10-27 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,0,4,Antwerp,Meir 78,2000,sell
636,2024-11-20 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,3,15,1,Bruxelles,Rue de la Loi 155,1000,sell
969,2024-11-05 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,3,0,1,Bruxelles,Rue de la Loi 155,1000,sell
1045,2024-12-04 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,4,5,5,Liege,Place Saint-Lambert 27,4000,sell
602,2024-10-18 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,0,3,Gent,Korenmarkt 14,9000,sell
268,2024-10-21 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,1,5,4,Antwerp,Meir 78,2000,sell
1108,2024-10-22 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,3,10,5,Liege,Place Saint-Lambert 27,4000,sell
588,2024-11-30 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,0,1,Bruxelles,Rue de la Loi 155,1000,sell
653,2024-10-11 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,4,15,4,Antwerp,Meir 78,2000,sell
69,2024-11-16 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,10,3,Gent,Korenmarkt 14,9000,sell
1029,2024-11-16 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,10,1,Bruxelles,Rue de la Loi 155,1000,sell
142,2024-11-22 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,5,10,1,Bruxelles,Rue de la Loi 155,1000,sell
1000,2024-10-07 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,15,4,Antwerp,Meir 78,2000,sell
159,2024-11-11 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,3,0,2,Brugges,Markt 1,8000,sell
1171,2024-11-07 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,10,3,Gent,Korenmarkt 14,9000,sell
1158,2024-10-31 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,3,15,3,Gent,Korenmarkt 14,9000,sell
554,2024-10-21 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,10,1,Bruxelles,Rue de la Loi 155,1000,sell
510,2024-10-15 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,1,0,4,Antwerp,Meir 78,2000,sell
1447,2024-10-09 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,10,4,Antwerp,Meir 78,2000,sell
319,2024-11-06 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,5,2,Brugges,Markt 1,8000,sell
742,2024-10-28 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,15,5,Liege,Place Saint-Lambert 27,4000,sell
884,2024-11-18 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,20,4,Antwerp,Meir 78,2000,sell
1390,2024-11-11 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,5,10,5,Liege,Place Saint-Lambert 27,4000,sell
1524,2024-11-08 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,10,3,Gent,Korenmarkt 14,9000,sell
1171,2024-11-19 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,3,10,5,Liege,Place Saint-Lambert 27,4000,sell
83,2024-11-27 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,20,5,Liege,Place Saint-Lambert 27,4000,sell
58,2024-10-08 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,5,0,5,Liege,Place Saint-Lambert 27,4000,sell
843,2024-11-29 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,5,10,2,Brugges,Markt 1,8000,sell
451,2024-11-11 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,4,5,3,Gent,Korenmarkt 14,9000,sell
1414,2024-11-24 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,20,1,Bruxelles,Rue de la Loi 155,1000,sell
472,2024-11-05 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,5,20,3,Gent,Korenmarkt 14,9000,sell
1581,2024-11-29 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,10,1,Bruxelles,Rue de la Loi 155,1000,sell
766,2024-10-23 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,1,10,4,Antwerp,Meir 78,2000,sell
320,2024-11-06 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,4,5,4,Antwerp,Meir 78,2000,sell
112,2024-11-28 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,15,5,Liege,Place Saint-Lambert 27,4000,sell
490,2024-10-14 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,2,0,3,Gent,Korenmarkt 14,9000,sell
925,2024-10-25 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,4,5,1,Bruxelles,Rue de la Loi 155,1000,sell
367,2024-11-20 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,4,20,4,Antwerp,Meir 78,2000,sell
1486,2024-10-17 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,10,5,Liege,Place Saint-Lambert 27,4000,sell
946,2024-11-18 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,20,4,Antwerp,Meir 78,2000,sell
1657,2024-11-10 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,3,0,4,Antwerp,Meir 78,2000,sell
266,2024-11-12 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,10,3,Gent,Korenmarkt 14,9000,sell
329,2024-11-01 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,1,10,3,Gent,Korenmarkt 14,9000,sell
1207,2024-11-30 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,5,10,2,Brugges,Markt 1,8000,sell
808,2024-10-26 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,0,5,Liege,Place Saint-Lambert 27,4000,sell
51,2024-10-27 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,4,10,2,Brugges,Markt 1,8000,sell
1492,2024-10-11 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,1,20,3,Gent,Korenmarkt 14,9000,sell
334,2024-11-03 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,3,20,5,Liege,Place Saint-Lambert 27,4000,sell
1537,2024-11-20 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,4,20,5,Liege,Place Saint-Lambert 27,4000,sell
499,2024-10-11 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,0,4,Antwerp,Meir 78,2000,sell
1547,2024-10-11 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,1,0,5,Liege,Place Saint-Lambert 27,4000,sell
795,2024-11-29 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,2,0,1,Bruxelles,Rue de la Loi 155,1000,sell
931,2024-11-27 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,0,5,Liege,Place Saint-Lambert 27,4000,sell
676,2024-11-20 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,4,5,1,Bruxelles,Rue de la Loi 155,1000,sell
930,2024-11-10 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,4,5,2,Brugges,Markt 1,8000,sell
117,2024-11-16 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,20,4,Antwerp,Meir 78,2000,sell
1145,2024-10-14 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,1,15,3,Gent,Korenmarkt 14,9000,sell
1029,2024-10-28 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,3,0,5,Liege,Place Saint-Lambert 27,4000,sell
22,2024-11-26 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,4,15,2,Brugges,Markt 1,8000,sell
1444,2024-11-07 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,4,15,1,Bruxelles,Rue de la Loi 155,1000,sell
53,2024-11-12 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,20,5,Liege,Place Saint-Lambert 27,4000,sell
70,2024-12-06 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,4,0,3,Gent,Korenmarkt 14,9000,sell
160,2024-10-19 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,3,10,1,Bruxelles,Rue de la Loi 155,1000,sell
1009,2024-10-08 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,4,10,5,Liege,Place Saint-Lambert 27,4000,sell
1122,2024-10-13 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,0,4,Antwerp,Meir 78,2000,sell
1634,2024-10-22 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,2,0,5,Liege,Place Saint-Lambert 27,4000,sell
22,2024-10-13 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,5,15,3,Gent,Korenmarkt 14,9000,sell
1525,2024-11-11 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,4,10,2,Brugges,Markt 1,8000,sell
1400,2024-10-16 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,10,3,Gent,Korenmarkt 14,9000,sell
928,2024-10-24 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,4,10,2,Brugges,Markt 1,8000,sell
1573,2024-11-08 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,5,5,Liege,Place Saint-Lambert 27,4000,sell
131,2024-10-13 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,10,5,Liege,Place Saint-Lambert 27,4000,sell
1528,2024-10-30 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,10,3,Gent,Korenmarkt 14,9000,sell
137,2024-11-18 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,3,5,4,Antwerp,Meir 78,2000,sell
1250,2024-11-02 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,10,4,Antwerp,Meir 78,2000,sell
462,2024-11-21 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,3,5,1,Bruxelles,Rue de la Loi 155,1000,sell
307,2024-10-16 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,1,5,1,Bruxelles,Rue de la Loi 155,1000,sell
1391,2024-11-12 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,5,5,2,Brugges,Markt 1,8000,sell
611,2024-11-19 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,5,3,Gent,Korenmarkt 14,9000,sell
124,2024-11-06 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,2,15,5,Liege,Place Saint-Lambert 27,4000,sell
1264,2024-10-20 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,10,2,Brugges,Markt 1,8000,sell
66,2024-10-31 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,3,10,2,Brugges,Markt 1,8000,sell
454,2024-11-20 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,10,5,Liege,Place Saint-Lambert 27,4000,sell
689,2024-10-18 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,1,5,1,Bruxelles,Rue de la Loi 155,1000,sell
1618,2024-11-13 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,1,15,4,Antwerp,Meir 78,2000,sell
716,2024-10-20 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,10,5,Liege,Place Saint-Lambert 27,4000,sell
875,2024-10-20 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,5,3,Gent,Korenmarkt 14,9000,sell
892,2024-11-27 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,4,5,5,Liege,Place Saint-Lambert 27,4000,sell
792,2024-10-23 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,10,5,Liege,Place Saint-Lambert 27,4000,sell
1096,2024-11-26 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,15,5,Liege,Place Saint-Lambert 27,4000,sell
555,2024-10-25 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,10,1,Bruxelles,Rue de la Loi 155,1000,sell
548,2024-11-20 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,5,4,Antwerp,Meir 78,2000,sell
402,2024-10-28 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,4,10,3,Gent,Korenmarkt 14,9000,sell
139,2024-11-29 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,3,5,1,Bruxelles,Rue de la Loi 155,1000,sell
147,2024-12-06 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,0,3,Gent,Korenmarkt 14,9000,sell
151,2024-10-20 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,4,20,1,Bruxelles,Rue de la Loi 155,1000,sell
1528,2024-10-10 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,2,5,1,Bruxelles,Rue de la Loi 155,1000,sell
848,2024-11-18 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,10,5,Liege,Place Saint-Lambert 27,4000,sell
1539,2024-10-29 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,15,3,Gent,Korenmarkt 14,9000,sell
705,2024-11-17 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,1,5,1,Bruxelles,Rue de la Loi 155,1000,sell
807,2024-10-28 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,15,2,Brugges,Markt 1,8000,sell
1123,2024-11-09 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,5,15,2,Brugges,Markt 1,8000,sell
675,2024-11-27 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,20,3,Gent,Korenmarkt 14,9000,sell
250,2024-11-03 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,10,2,Brugges,Markt 1,8000,sell
823,2024-11-22 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,1,10,2,Brugges,Markt 1,8000,sell
1182,2024-12-03 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,5,5,Liege,Place Saint-Lambert 27,4000,sell
288,2024-11-14 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,15,4,Antwerp,Meir 78,2000,sell
8,2024-11-21 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,1,20,2,Brugges,Markt 1,8000,sell
644,2024-11-05 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,5,2,Brugges,Markt 1,8000,sell
850,2024-10-10 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,4,10,2,Brugges,Markt 1,8000,sell
973,2024-10-24 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,3,20,3,Gent,Korenmarkt 14,9000,sell
697,2024-10-31 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,20,3,Gent,Korenmarkt 14,9000,sell
939,2024-10-17 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,2,0,3,Gent,Korenmarkt 14,9000,sell
1302,2024-10-12 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,15,1,Bruxelles,Rue de la Loi 155,1000,sell
966,2024-11-02 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,1,5,1,Bruxelles,Rue de la Loi 155,1000,sell
1318,2024-11-01 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,2,0,3,Gent,Korenmarkt 14,9000,sell
1357,2024-10-13 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,4,15,5,Liege,Place Saint-Lambert 27,4000,sell
530,2024-10-11 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,20,4,Antwerp,Meir 78,2000,sell
662,2024-11-21 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,2,5,1,Bruxelles,Rue de la Loi 155,1000,sell
1247,2024-10-13 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,10,4,Antwerp,Meir 78,2000,sell
949,2024-10-25 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,4,0,1,Bruxelles,Rue de la Loi 155,1000,sell
539,2024-11-01 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,15,1,Bruxelles,Rue de la Loi 155,1000,sell
1637,2024-11-07 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,20,1,Bruxelles,Rue de la Loi 155,1000,sell
1277,2024-10-13 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,4,0,2,Brugges,Markt 1,8000,sell
1341,2024-11-08 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,1,5,3,Gent,Korenmarkt 14,9000,sell
1026,2024-10-10 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,2,15,5,Liege,Place Saint-Lambert 27,4000,sell
181,2024-11-16 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,4,0,4,Antwerp,Meir 78,2000,sell
858,2024-10-08 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,5,20,1,Bruxelles,Rue de la Loi 155,1000,sell
1088,2024-11-12 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,20,2,Brugges,Markt 1,8000,sell
1385,2024-11-11 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,1,10,4,Antwerp,Meir 78,2000,sell
228,2024-10-18 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,5,15,3,Gent,Korenmarkt 14,9000,sell
210,2024-12-02 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,15,5,Liege,Place Saint-Lambert 27,4000,sell
681,2024-11-21 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,5,5,Liege,Place Saint-Lambert 27,4000,sell
607,2024-10-08 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,0,1,Bruxelles,Rue de la Loi 155,1000,sell
1412,2024-10-23 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,4,0,2,Brugges,Markt 1,8000,sell
886,2024-11-04 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,1,0,3,Gent,Korenmarkt 14,9000,sell
544,2024-11-12 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,1,15,1,Bruxelles,Rue de la Loi 155,1000,sell
833,2024-11-23 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,5,10,1,Bruxelles,Rue de la Loi 155,1000,sell
396,2024-10-16 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,4,20,4,Antwerp,Meir 78,2000,sell
437,2024-12-03 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,3,20,2,Brugges,Markt 1,8000,sell
1280,2024-10-30 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,3,15,5,Liege,Place Saint-Lambert 27,4000,sell
1650,2024-11-01 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,20,4,Antwerp,Meir 78,2000,sell
283,2024-10-28 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,1,15,3,Gent,Korenmarkt 14,9000,sell
1226,2024-10-15 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,1,5,5,Liege,Place Saint-Lambert 27,4000,sell
678,2024-11-22 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,4,5,4,Antwerp,Meir 78,2000,sell
289,2024-10-24 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,0,2,Brugges,Markt 1,8000,sell
301,2024-11-12 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,4,15,1,Bruxelles,Rue de la Loi 155,1000,sell
926,2024-10-14 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,10,4,Antwerp,Meir 78,2000,sell
1556,2024-11-09 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,5,3,Gent,Korenmarkt 14,9000,sell
456,2024-11-07 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,0,1,Bruxelles,Rue de la Loi 155,1000,sell
1501,2024-11-20 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,5,4,Antwerp,Meir 78,2000,sell
823,2024-10-16 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,5,15,3,Gent,Korenmarkt 14,9000,sell
1335,2024-10-13 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,4,15,1,Bruxelles,Rue de la Loi 155,1000,sell
1002,2024-10-16 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,2,5,2,Brugges,Markt 1,8000,sell
498,2024-11-08 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,0,1,Bruxelles,Rue de la Loi 155,1000,sell
1293,2024-10-26 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,5,4,Antwerp,Meir 78,2000,sell
761,2024-10-31 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,0,4,Antwerp,Meir 78,2000,sell
1136,2024-10-19 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,15,1,Bruxelles,Rue de la Loi 155,1000,sell
1198,2024-11-08 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,2,15,5,Liege,Place Saint-Lambert 27,4000,sell
556,2024-10-16 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,15,2,Brugges,Markt 1,8000,sell
1356,2024-10-21 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,15,4,Antwerp,Meir 78,2000,sell
827,2024-12-01 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,0,1,Bruxelles,Rue de la Loi 155,1000,sell
1617,2024-12-05 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,5,20,4,Antwerp,Meir 78,2000,sell
1419,2024-11-21 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,2,20,2,Brugges,Markt 1,8000,sell
